TransactionID,UserID,Amount,MerchantCategory,TransactionType,DeviceID,IPAddress,Latitude,Longitude,AvgTransactionAmount,TransactionFrequency,UnusualLocation,UnusualAmount,NewDevice,FailedAttempts,PhoneNumber,BankName,Hour,Day,Month,Weekday,FraudFlag
865752824844,5328,0.6829603517883508,6,1,7826,1922,0.5771805949165916,0.9923724206640043,0.15921307697385928,1,0,0,1,0.25,8267569943,3,0.04347826086956519,0.46666666666666673,0.33333333333333337,0.6666666666666666,0
298843177819,8183,0.5567364748342489,0,0,8039,980,0.3485218801053579,0.16730288235630825,0.2536414394913888,1,0,1,1,1.0,7859783339,1,0.21739130434782605,0.7666666666666667,1.0,0.3333333333333333,0
616665746189,2041,0.6714778151670714,5,0,9753,3378,0.824713291434668,0.42076796338394323,0.524711375534888,0,1,1,1,0.25,5378812911,4,0.21739130434782605,0.5666666666666668,0.0,0.49999999999999994,0
296148437922,2323,0.9111356297739703,0,0,4090,926,0.6875199713266429,0.8421169520346419,0.46443882521690594,0,1,0,0,1.0,3903725502,4,0.43478260869565216,0.6333333333333334,0.33333333333333337,0.3333333333333333,0
703412231022,6622,0.6366690940809769,1,0,1264,5664,0.8628028956756576,0.9016824747240979,0.9177537804753626,2,1,1,1,0.5,801253446,1,0.17391304347826086,0.4333333333333334,1.0,0.9999999999999999,0
689953066869,1805,0.8319272335879451,0,0,9799,3859,0.08558585892263748,0.28527255781614763,0.3972644942395138,1,0,1,0,0.25,913442352993,2,0.2608695652173913,0.10000000000000003,0.6666666666666667,0.8333333333333333,0
796548733232,5701,0.5074262872964873,5,0,4650,7848,0.023791934784783086,0.5240779483547263,0.976181854918569,2,1,1,1,0.0,8500421215,3,0.7391304347826086,0.4,0.5,0.8333333333333333,0
856414297152,1155,0.09770109193631638,4,1,379,8640,0.10603071550028337,0.9177110808655932,0.25193199845560155,2,1,0,0,0.25,382505979,4,0.47826086956521735,0.7333333333333334,0.8333333333333334,0.9999999999999999,0
542962526360,3571,0.7495988764539478,5,1,4124,2564,0.635067846386379,0.3183006152018345,0.35727717751179805,2,1,1,0,1.0,915683945448,5,0.7391304347826086,0.33333333333333337,0.5,0.49999999999999994,0
580589704135,2619,0.37082721478215286,0,0,5370,4169,0.5226080696606985,0.49057463596399187,0.04994588603859795,2,0,0,0,0.5,447394087,2,1.0,0.06666666666666671,0.6666666666666667,0.6666666666666666,0
385676034372,1919,0.8227594098982487,5,1,1797,5291,0.853204653307994,0.06843538450013953,0.5482854576480731,0,1,1,1,1.0,1404844554,4,0.6086956521739131,0.10000000000000003,0.0,0.49999999999999994,0
429321949767,6327,0.8884566446465512,2,0,1073,6559,0.29444181697951743,0.7111536135535946,0.9654510863802861,0,1,0,0,0.25,4934529870,1,0.8260869565217391,0.7333333333333334,0.16666666666666663,0.6666666666666666,0
303266479148,4870,0.7345842519496004,6,0,8706,4177,0.8286190944553729,0.8941416695619402,0.7403380072058592,0,1,0,1,0.25,919131711223,0,0.9565217391304348,0.06666666666666671,1.0,0.3333333333333333,1
688789280097,9962,0.8515622811826042,2,0,8503,3379,0.05521381655719665,0.25217346372924393,0.7600400903433085,1,0,0,1,0.0,916397113859,3,0.13043478260869562,0.8333333333333335,0.8333333333333334,0.3333333333333333,0
924130740065,5081,0.7748336487638192,1,1,8076,7814,0.7683413657631225,0.06803359418414123,0.24190941262845816,0,0,0,1,0.0,4240471864,3,0.5652173913043478,0.46666666666666673,0.0,0.0,0
428176064422,7761,0.586387607383074,3,1,7111,619,0.7195778598339613,0.15665091636886191,0.33283087036455405,0,0,0,0,0.25,7839864756,3,0.9130434782608696,0.6000000000000001,0.0,0.6666666666666666,0
943401355452,2721,0.4113526966305622,0,0,9815,1438,0.22763672079040664,0.21940652893428786,0.27687643412000296,1,0,0,0,0.5,8276238760,3,0.9130434782608696,0.7000000000000001,0.8333333333333334,0.8333333333333333,1
896301437612,144,0.5090938008906742,4,1,4069,3953,0.38387607386167877,0.3307894178789439,0.17384185119760898,1,0,1,1,0.5,913290419458,0,0.30434782608695654,0.7666666666666667,1.0,0.3333333333333333,0
754245899926,5731,0.4857556127287205,3,0,2986,1498,0.8682270668711588,0.7791232633167665,0.8703155414096836,0,0,0,0,0.25,9669309747,4,0.0,0.16666666666666674,0.33333333333333337,0.3333333333333333,0
652542266656,333,0.5655301832964553,3,1,2480,6668,0.8193753403571944,0.8971306114802625,0.7981829311962485,1,1,1,0,0.25,9372920913,0,1.0,0.5333333333333334,1.0,0.3333333333333333,0
799767300764,4430,0.282631050363512,1,0,3829,1487,0.1784239266940063,0.17054124307504315,0.5322013079374478,2,1,1,0,0.25,911911266699,1,0.08695652173913043,0.13333333333333336,0.33333333333333337,0.16666666666666663,0
491130642239,5230,0.5991215294310647,1,0,2864,6100,0.239129535780571,0.6868235281077302,0.3004215087492573,2,1,1,0,0.5,912550477590,4,0.3913043478260869,0.33333333333333337,0.5,0.49999999999999994,0
534497655212,1618,0.11363599988796552,4,0,4651,3669,0.32441356316473835,0.4156200152371515,0.1528404328316706,1,0,1,0,1.0,916826105819,1,0.9130434782608696,0.10000000000000003,0.6666666666666667,0.8333333333333333,0
339422021575,3654,0.4882963952897492,4,1,87,5650,0.4417927683126062,0.7153919107807256,0.2957112935137266,2,0,1,0,0.0,9686849544,4,0.2608695652173913,0.2,0.33333333333333337,0.49999999999999994,0
834216376900,7189,0.3737231067168688,1,0,4878,489,0.549250325075851,0.7654019706788243,0.24935933470835475,0,0,0,0,0.75,3542577813,3,0.2608695652173913,0.06666666666666671,0.16666666666666663,0.8333333333333333,0
343232314093,6398,0.13974804239705835,0,0,9233,7447,0.3215461329865857,0.9162259218231532,0.0200901832672829,0,0,1,1,0.25,8747853285,5,0.21739130434782605,0.6333333333333334,0.16666666666666663,0.16666666666666663,0
508042524463,9759,0.5598224253069946,5,0,6796,9215,0.011432525922715264,0.6750981887030197,0.059846440381618404,2,1,1,1,0.75,919268166896,2,0.6521739130434783,0.033333333333333326,0.16666666666666663,0.6666666666666666,0
831567809617,4986,0.7145780900517359,1,0,6180,33,0.04987663788217245,0.8592007105725854,0.07523240996177022,2,0,0,0,1.0,8303330823,2,0.5652173913043478,0.5000000000000001,1.0,0.16666666666666663,0
572390468635,2138,0.14481760382197723,1,0,3821,9925,0.8769609075450939,0.28215403246483634,0.8816714712395798,1,0,0,0,0.5,7141777541,1,0.6956521739130435,0.6333333333333334,0.6666666666666667,0.0,0
517016864757,9821,0.13024911672795225,5,0,5030,720,0.41957605941386317,0.3246184673393479,0.9512514228670998,1,1,0,0,0.0,918193501783,5,0.6086956521739131,0.3666666666666667,0.0,0.6666666666666666,1
342861071692,4609,0.5844520112194556,3,1,8936,5196,0.389236002289423,0.38465984508576434,0.6980931080218696,0,1,0,1,1.0,918477228884,2,0.34782608695652173,0.5666666666666668,0.5,0.49999999999999994,1
101422111588,9389,0.14134853534888742,4,1,1223,4743,0.14072361050911875,0.7270922035741119,0.20868083965663142,1,1,0,0,0.5,7527841424,3,0.6086956521739131,0.7000000000000001,0.16666666666666663,0.49999999999999994,0
416694652198,2446,0.930401563681614,4,1,2963,1013,0.7487194261994465,0.076584536737213,0.8815094294327938,2,1,1,1,0.75,915101979619,3,0.5652173913043478,0.2,1.0,0.9999999999999999,0
583394938744,6316,0.7209310467624028,3,1,3469,8223,0.3865234193534046,0.48055908614649445,0.30767437999003744,2,0,0,0,1.0,2615038539,1,0.13043478260869562,0.6333333333333334,0.16666666666666663,0.16666666666666663,0
341987987462,9123,0.5399322991481376,2,1,7179,4735,0.6386211421553918,0.33764132177490735,0.3707726593461113,2,0,0,0,0.75,692805511,2,0.04347826086956519,0.16666666666666674,0.8333333333333334,0.49999999999999994,0
977913017472,6252,0.9452691428960118,3,1,9415,9105,0.33831596539192477,0.6100674681980471,0.9529638646770866,0,1,1,0,0.25,912508034035,5,0.2608695652173913,0.7666666666666667,0.8333333333333334,0.0,0
356009919799,1838,0.13149349999799936,1,1,8023,8431,0.17133058546994295,0.6930282343454406,0.8942857257172351,2,0,1,0,0.5,2146652866,5,0.5217391304347826,0.2666666666666667,0.6666666666666667,0.49999999999999994,0
111238198227,4797,0.20613148849845753,6,0,5269,34,0.29991938952422226,0.0024328688102752127,0.9243764891341967,2,1,0,1,0.75,3628700715,1,0.8695652173913043,0.30000000000000004,0.5,0.3333333333333333,0
123763217896,3114,0.7924740820172613,4,0,2973,4839,0.8036841068471532,0.646503959349483,0.310078000124032,2,1,1,1,0.0,4826305439,0,0.08695652173913043,0.16666666666666674,0.16666666666666663,0.16666666666666663,0
895992176295,574,0.6945539226081633,5,0,1635,8005,0.943781999133131,0.5706339344274658,0.015854090355311712,0,1,0,0,0.25,3528069115,0,0.34782608695652173,0.33333333333333337,0.6666666666666667,0.8333333333333333,0
975312836588,7114,0.47432109089599594,0,0,1349,8246,0.5513020899320952,0.6600744556081107,0.28942467156526386,1,0,0,0,0.25,18328092,1,0.6521739130434783,0.23333333333333334,0.8333333333333334,0.8333333333333333,0
476821135563,7625,0.4180637636392009,0,0,3275,6583,0.9079175307571766,0.43987826946861824,0.7917472707958653,1,1,0,0,0.0,442860007,5,0.0,0.16666666666666674,0.5,0.8333333333333333,0
420305987588,9196,0.8912144940641717,6,1,1205,9314,0.589744534835906,0.4740064914782696,0.7926715092493863,1,1,1,1,0.0,912819855300,0,0.8260869565217391,0.10000000000000003,0.5,0.49999999999999994,1
853350142180,2485,0.7108899541058645,2,1,3989,8925,0.7596322669734048,0.5854600698718782,0.8743915930310019,1,0,0,1,0.0,5767289090,1,0.5652173913043478,0.6000000000000001,0.8333333333333334,0.3333333333333333,0
843182129300,4546,0.23878954718053164,3,1,4908,2747,0.3633998960868646,0.7981014579719681,0.44351542698016094,0,0,0,0,0.25,9783790882,0,0.08695652173913043,0.9333333333333335,0.6666666666666667,0.3333333333333333,0
649922696519,5943,0.7170298451923192,5,1,1627,7163,0.18881904944487043,0.3170709060371347,0.16282800962648364,2,1,0,1,1.0,917249524969,2,0.0,0.9000000000000001,0.5,0.9999999999999999,0
658400124955,7464,0.8145098690396642,0,1,2546,1232,0.5753023483257204,0.27767103351205197,0.5695779511113868,2,1,0,0,0.75,916564670624,5,0.6521739130434783,0.5000000000000001,0.8333333333333334,0.9999999999999999,0
684793656475,34,0.5299782332958551,0,0,3554,8618,0.7447077345825137,0.6768688502231671,0.5727827779567127,0,0,0,1,0.5,5156686702,1,0.9130434782608696,0.0,0.6666666666666667,0.3333333333333333,0
962662921915,5043,0.589581591130068,5,0,9261,1418,0.2517853165738672,0.9138185552191729,0.9726479431693378,0,1,1,0,0.5,1014756695,4,0.2608695652173913,0.16666666666666674,0.33333333333333337,0.3333333333333333,0
925681540746,2085,0.17141379544899832,1,1,8458,5865,0.5901146184109625,0.9120482965116523,0.3694863274724879,2,0,0,0,1.0,911259431752,0,0.21739130434782605,0.6000000000000001,0.16666666666666663,0.0,0
912778088475,3256,0.20095789503166972,1,0,9598,9495,0.18029992275975504,0.42658033567931863,0.6505948534721958,0,0,1,1,0.25,910959208487,0,0.0,0.10000000000000003,0.16666666666666663,0.9999999999999999,0
682790970444,2912,0.22010179135173635,5,1,8593,1111,0.9366620822636392,0.490524242715387,0.646739858883592,2,0,1,0,1.0,3911530944,1,0.7826086956521738,0.9333333333333335,0.6666666666666667,0.3333333333333333,0
924783320704,5050,0.4153069145296751,1,0,55,9229,0.2543133731203947,0.1798674360313755,0.29397284499400844,1,1,0,0,1.0,6771330270,3,0.08695652173913043,0.16666666666666674,0.16666666666666663,0.16666666666666663,0
952453819178,4827,0.8330365752651816,1,1,6348,3558,0.9194607297258248,0.7206871188897717,0.97289300639565,0,0,0,1,0.25,2323057103,1,1.0,0.10000000000000003,0.5,0.49999999999999994,0
406883774577,7569,0.27612404620623154,3,0,1762,7645,0.29982356160881984,0.525587853982534,0.6472729964330797,2,0,0,0,0.25,1548330674,0,0.6956521739130435,0.8333333333333335,1.0,0.6666666666666666,0
861790361770,9586,0.23674891866694942,2,1,3725,5601,0.5655297236021738,0.43183891284150117,0.5585961177983919,2,0,1,1,1.0,910553614581,3,0.6956521739130435,0.9666666666666668,1.0,0.16666666666666663,1
196017709261,2995,0.7257265237693209,6,1,4877,1597,0.8810244195867925,0.9098939740217247,0.14802919153141514,1,0,1,1,1.0,910875294930,2,0.34782608695652173,0.9333333333333335,0.8333333333333334,0.8333333333333333,1
342603316266,7566,0.7820028568799189,3,1,797,3557,0.9129935262672402,0.7041241415177432,0.7094200303678349,1,0,0,0,0.25,913672049311,5,0.43478260869565216,0.5333333333333334,0.6666666666666667,0.6666666666666666,0
595840935208,9811,0.8589085438315001,4,1,3340,5210,0.18399871636715232,0.4907306494613262,0.4087764643277966,2,1,1,0,0.0,918123287756,2,0.6956521739130435,0.033333333333333326,0.33333333333333337,0.8333333333333333,0
522663241855,3705,0.42794380669246124,3,0,979,1137,0.46556600706831586,0.35367022238632273,0.5736309967971737,2,1,0,0,0.75,910463168481,4,0.47826086956521735,0.4333333333333334,0.33333333333333337,0.49999999999999994,0
768101379698,6486,0.3160933567538802,4,0,9882,5333,0.33835640260505223,0.4559169514818163,0.0014593765191419639,1,1,0,0,0.75,910196850219,4,0.47826086956521735,0.6666666666666667,0.33333333333333337,0.49999999999999994,0
759464096651,5832,0.10224949284379592,3,1,3815,7306,0.16351619544560392,0.09174970429038914,0.48172428486549534,1,0,0,1,0.5,1445148915,3,0.8260869565217391,0.033333333333333326,0.8333333333333334,0.9999999999999999,0
250718127948,6405,0.5202792460077704,2,0,3570,1657,0.810961629935874,0.860491061094716,0.533602669488728,0,0,0,1,0.25,913230735237,2,0.6956521739130435,0.13333333333333336,0.33333333333333337,0.16666666666666663,0
865852252816,6231,0.6522408901941799,5,0,8568,3415,0.7221548111225953,0.5434084318211362,0.4005543430204993,0,0,0,1,0.75,914896251277,3,0.30434782608695654,0.6000000000000001,0.0,0.6666666666666666,0
930778584805,2794,0.4128621615457561,1,1,4312,9562,0.12007392280420986,0.6635316352577224,0.8650461819149341,0,1,1,1,1.0,912096642427,5,0.04347826086956519,0.4333333333333334,0.33333333333333337,0.49999999999999994,0
100670134029,6883,0.33231035158828925,2,1,7834,1557,0.03538377565876483,0.26317017620871663,0.41577827079386487,2,0,1,0,1.0,919304434558,4,0.7391304347826086,0.8,0.16666666666666663,0.9999999999999999,0
372028177065,8658,0.9751753540090349,0,0,5342,5332,0.6829810150146145,0.5343776727572722,0.9131926036917526,1,1,0,0,0.0,916182307687,0,0.3913043478260869,0.7333333333333334,0.33333333333333337,0.8333333333333333,0
472943992573,9006,0.2586996795012864,5,0,6641,9386,0.4161982212516253,0.19376832754044782,0.08293739784864496,0,0,1,1,0.5,911259299152,0,0.17391304347826086,0.5333333333333334,0.5,0.3333333333333333,0
848532850798,276,0.803053340428852,2,1,7012,4455,0.844494601518132,0.6147464535508217,0.8411130071558461,2,1,1,1,0.5,6034032123,1,0.6956521739130435,0.5000000000000001,1.0,0.16666666666666663,0
864369766763,6969,0.2566340432853319,5,0,160,5686,0.177888387846053,0.34673817822377984,0.5043651262025602,1,0,1,1,1.0,4773257654,5,0.5217391304347826,0.10000000000000003,0.8333333333333334,0.16666666666666663,0
918413332329,9154,0.3633979265613809,1,0,2699,2941,0.5536666027628668,0.7972775450253882,0.41691356369943444,2,0,1,1,1.0,6057160318,2,0.0,0.4,0.0,0.8333333333333333,0
406015013407,3696,0.9190370634155319,5,1,9284,6193,0.13589581457895722,0.0968253406256494,0.5390780821451934,0,1,1,0,0.0,4717882884,3,0.17391304347826086,0.4333333333333334,0.16666666666666663,0.3333333333333333,1
663896509751,3361,0.14425443036455232,2,1,8541,2908,0.5152392224852465,0.8122983111969505,0.9265300447515458,0,0,0,0,0.25,773162383,0,1.0,0.23333333333333334,0.16666666666666663,0.49999999999999994,1
392039144043,7580,0.20762494848413315,4,1,1733,2025,0.7735924493492925,0.6731710080862411,0.8845492136971339,1,1,1,1,1.0,7062558653,0,0.30434782608695654,0.9333333333333335,0.16666666666666663,0.49999999999999994,0
878089269492,943,0.6151224577169768,1,0,1750,1645,0.06768879683037149,0.5421057357865029,0.03241136213142992,0,0,1,1,0.0,2922477935,4,0.47826086956521735,0.4,0.16666666666666663,0.16666666666666663,0
531129610218,5930,0.12884068293034256,4,0,9430,4336,0.8501523355449605,0.20733906548665154,0.9591094502381614,2,0,1,0,1.0,915423017929,0,0.17391304347826086,0.4333333333333334,0.5,0.9999999999999999,0
200694016148,240,0.2323815735246456,2,0,4424,9662,0.531101390324409,0.8938728129687774,0.917413692732725,1,0,0,1,0.25,913335451015,4,0.21739130434782605,0.9333333333333335,0.16666666666666663,0.49999999999999994,0
542535890416,9207,0.6033548332886529,6,1,8781,8222,0.8640897209348848,0.9013164958396191,0.16727715750663674,0,0,0,0,1.0,910069737572,0,0.8260869565217391,0.6666666666666667,0.5,0.9999999999999999,0
238417852400,6902,0.00732725679509294,2,1,5345,5848,0.6221711232620944,0.9878261579046886,0.653849693220851,2,1,0,0,0.25,4693673150,0,0.9130434782608696,0.9333333333333335,1.0,0.0,0
395069909335,6989,0.8488274388511662,2,0,3755,84,0.34465201324753547,0.9784951506429631,0.02745808418571999,1,1,0,1,0.25,917983689794,4,0.13043478260869562,0.033333333333333326,1.0,0.16666666666666663,0
870492815948,556,0.9430014444448889,0,0,802,3968,0.24211610486891383,0.18449872281311663,0.6885426440021525,0,1,1,0,0.0,3722860921,5,0.47826086956521735,0.16666666666666674,0.6666666666666667,0.0,0
847724452430,6984,0.4681231819400375,4,1,3314,4335,0.7875787600440103,0.09964874600053936,0.7573003834989427,1,0,0,1,0.25,910798548616,0,0.2608695652173913,0.10000000000000003,0.5,0.49999999999999994,1
894955289148,1161,0.9529645130700255,3,1,6472,2758,0.6684658392513808,0.19743317515622283,0.6503637938588156,1,1,0,0,0.0,4736815191,5,0.21739130434782605,0.3666666666666667,0.33333333333333337,0.16666666666666663,0
533205302499,3495,0.2870334062891371,5,0,4644,7458,0.4070701219173362,0.8620547824894461,0.5316321610975632,1,0,0,0,0.0,917500506893,2,0.2608695652173913,0.9000000000000001,1.0,0.9999999999999999,1
302679954164,2349,0.6241412355005341,0,1,791,4938,0.6525335883928471,0.7653322007538679,0.031776198259150845,0,1,0,0,0.5,917967087383,2,0.7826086956521738,0.2,0.8333333333333334,0.6666666666666666,0
287978097158,4122,0.23686095317357747,2,0,9137,5623,0.32665279398526315,0.46888889873541967,0.3884922309955968,0,0,1,1,0.25,5018611112,1,0.6956521739130435,0.16666666666666674,0.0,0.8333333333333333,0
819521271198,1551,0.721397190334623,1,0,8816,9365,0.5797095961279853,0.4294632517582666,0.22539915298146923,0,0,0,1,0.25,9783044381,3,0.5652173913043478,0.13333333333333336,0.16666666666666663,0.0,0
361414412887,6835,0.10919463194663953,4,1,5576,1749,0.43908183854010374,0.41067122876505513,0.5448005585441044,2,0,0,1,0.75,4586420500,2,0.6956521739130435,0.5000000000000001,0.5,0.16666666666666663,0
776678748730,9906,0.4243006846108601,3,1,5481,5209,0.6064615549183698,0.17779917654264832,0.2125288324387692,2,1,1,1,0.75,910623880389,4,0.0,0.0,0.5,0.0,0
734396467832,2186,0.8403798369897928,4,1,9472,8657,0.8654896531412886,0.763082856154319,0.6687795451226416,2,1,1,1,0.25,1617531176,2,0.04347826086956519,0.033333333333333326,0.8333333333333334,0.9999999999999999,0
985613182257,7916,0.32533120201021914,6,0,2791,4284,0.9122668261483234,0.5391259585499417,0.3492811145275481,1,0,1,1,0.0,6847614868,3,0.47826086956521735,0.10000000000000003,0.8333333333333334,0.16666666666666663,0
389385775349,6215,0.6913289293102275,4,1,2782,8933,0.5036887329265717,0.6427061974569993,0.022488802110944672,0,1,1,0,1.0,3167391098,5,0.8260869565217391,0.6000000000000001,0.33333333333333337,0.16666666666666663,0
102160209004,844,0.7741124266274011,5,0,6350,4046,0.7625038092221518,0.45123482419055383,0.10012083117444304,1,1,1,0,0.25,2026822286,1,0.3913043478260869,0.23333333333333334,0.8333333333333334,0.8333333333333333,0
465026789953,9384,0.7907375471645266,3,0,2440,7343,0.9837480134253547,0.8926561382650728,0.5052643582044167,0,1,0,0,0.25,4611105387,3,0.30434782608695654,0.6333333333333334,1.0,0.8333333333333333,0
850386173543,5787,0.8455764375427632,3,1,3918,8037,0.6188995432267529,0.18581275316165885,0.6590320302638081,1,0,0,1,0.25,911736190959,3,0.2608695652173913,0.3666666666666667,0.8333333333333334,0.3333333333333333,0
688483246652,5210,0.07549225161349699,5,1,5417,8510,0.7350475138643461,0.42340792788865017,0.23989589314043025,2,1,1,0,0.25,4277928710,0,0.13043478260869562,0.6666666666666667,0.6666666666666667,0.16666666666666663,0
403620877259,1233,0.13211969286540254,4,1,3273,1893,0.627044954933929,0.32626677105162327,0.840580869864425,1,0,0,0,0.25,8246552832,0,0.9130434782608696,0.33333333333333337,0.0,0.49999999999999994,0
435026691085,9632,0.4296003168976045,0,1,9902,6614,0.10196496126874038,0.9947054669493558,0.10943023300011401,1,1,1,0,0.5,912125520916,3,0.6956521739130435,0.8666666666666667,1.0,0.8333333333333333,0
508432482753,4339,0.8837942086162538,5,1,430,9952,0.4384544838240033,0.9145489684100587,0.21619177747858948,0,0,1,0,0.5,7597062730,0,0.6521739130434783,0.30000000000000004,1.0,0.3333333333333333,0
127056004157,1851,0.8484343177698731,5,0,6743,7488,0.10261227619777946,0.41941620477138214,0.29801188706686327,2,1,0,0,1.0,5393912199,3,0.6956521739130435,0.6666666666666667,0.33333333333333337,0.49999999999999994,0
992322802371,4568,0.4711721210132721,4,1,3325,1707,0.6563164293890796,0.2819966521825894,0.6729906315829485,1,0,0,0,0.25,918866801762,4,0.43478260869565216,0.4333333333333334,0.5,0.9999999999999999,0
333695742484,1237,0.2064745941750059,4,0,9445,4193,0.6327178230475999,0.4204859750991512,0.96240430030948,1,1,1,0,0.75,2576656360,3,0.13043478260869562,0.8,0.6666666666666667,0.8333333333333333,0
862885338384,6112,0.6283035174833849,1,0,885,8378,0.8063445637315374,0.5504511188891604,0.9364436024494318,2,1,0,1,0.75,7073993101,0,0.34782608695652173,0.10000000000000003,0.0,0.49999999999999994,0
578028217606,986,0.8417452575393221,0,0,6502,6661,0.9949431534024605,0.18563983820211327,0.5827173410739971,0,0,0,0,0.75,919256696367,2,0.5217391304347826,0.7000000000000001,0.6666666666666667,0.3333333333333333,0
507204916927,9667,0.5244255230611028,4,1,8879,3486,0.005568296491403446,0.6170443801311642,0.7786218844461872,0,1,0,0,1.0,915324287538,5,0.8695652173913043,0.8,0.33333333333333337,0.0,1
357769620048,4965,0.5025167751667513,2,1,9776,6276,0.9728167239022438,0.36176333366396374,0.30585090953465993,0,0,1,1,1.0,2690125545,5,0.30434782608695654,0.7333333333333334,0.0,0.16666666666666663,0
486809628255,8459,0.3302367129075755,2,0,5822,5626,0.6053766128763377,0.3602345791832462,0.7959803629336368,1,0,1,1,0.0,9124941391,2,0.17391304347826086,0.13333333333333336,0.0,0.6666666666666666,0
331966061681,308,0.30413167255514695,5,0,5763,510,0.7336657664566176,0.10080123181768041,0.3288478427434278,1,0,0,1,1.0,916471903456,3,0.8260869565217391,0.6333333333333334,0.0,0.8333333333333333,0
368567741761,774,0.34689784453611716,0,1,7507,8718,0.31239561175385366,0.10520712687768496,0.8590336306767146,0,0,0,0,0.0,2154407805,1,1.0,0.06666666666666671,0.8333333333333334,0.0,0
456378900723,8420,0.18744473297775716,4,1,1741,3589,0.8961897470520899,0.7253712963584029,0.35194180098465405,0,1,0,0,1.0,3432605217,1,0.34782608695652173,0.16666666666666674,0.0,0.8333333333333333,0
767544447426,8683,0.7467499989996919,4,0,4517,8959,0.4539282610386868,0.71094736237667,0.4021757613464274,2,0,0,1,0.0,9819408869,1,0.8695652173913043,0.6333333333333334,0.6666666666666667,0.0,1
374095298054,7576,0.5054166683338469,6,0,2320,8828,0.6873742373220417,0.8411695061785274,0.9957148944427661,1,0,1,0,1.0,911565076759,2,0.7826086956521738,0.6333333333333334,0.8333333333333334,0.49999999999999994,0
352131150172,373,0.12992001536473236,6,0,8899,1449,0.2047205931383989,0.2907597992054062,0.4877818477167109,1,0,0,0,0.25,912038748087,1,0.34782608695652173,0.2666666666666667,0.5,0.16666666666666663,0
791134458653,1059,0.7295426991513386,5,0,5920,2079,0.612483265539737,0.8702080434153114,0.1437991001678433,1,0,1,1,0.75,8107357129,5,0.21739130434782605,0.3666666666666667,0.33333333333333337,0.16666666666666663,0
